duration	 protocol_type	 service	 flag	 src_bytes	 dst_bytes	 land	 wrong_fragment	 urgent	 hot	 num_failed_logins	 logged_in	 num_compromised	 root_shell	 su_attempted	 num_root	 num_file_creations	 num_shells	 num_access_files	 num_outbound_cmds	 is_host_login	 is_guest_login	 count	 srv_count	 serror_rate	 srv_error_rate	 rerror_rate	 srv_rerror_rate	 same_srv_rate	 diff_srv_rate	 srv_diff_host_rate	 dst_host_count	 dst_host_srv_count	 dst_host_same_srv_rate	 dst_host_diff_srv_rate	 dst_host_same_src_port_rate	 dst_host_srv_diff_host_rate	 dst_host_serror_rate	 dst_host_srv_serror_rate	 dst_host_rerror_rate	 dst_host_srv_rerror_rate	0.0026	0	0.07	0.3	0.00116	0.00451	0.4	0.5	0.6	0.2	0.7	0.1	0.8	0.9	0.1	0.11	 0.1.1	0.12	 0.1.2	0.13	0.14	 0.1.3	0.001	 0.001.1	0.15	0.16	0.17	0.18	 0.1.4	0.19	0.2	 0.001.2	 0.001.3
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066	0.007	0.1	0.1	0	0	0.011	0.008	0	0.215	0.007	0.003	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067	0.008	0.1	0.1	0	0	0.012	0.007	0	0.216	0.008	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048	0.019	0.1	0.1	0	0	0.04	0.008	0	0.217	0.018	0.008	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0.009	0.1	0.1	0	0	0.013	0.007	0	0.218	0.009	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069	0.01	0.1	0.1	0	0	0.014	0.007	0	0.219	0.01	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.011	0.1	0.1	0	0	0.016	0.007	0	0.22	0.011	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071	0.012	0.1	0.1	0	0	0.017	0.007	0	0.221	0.012	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072	0.013	0.1	0.1	0	0	0.018	0.007	0	0.222	0.013	0.006	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0.014	0.1	0.1	0	0	0.019	0.007	0	0.223	0.014	0.006	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0.015	0.1	0.1	0	0	0.02	0.007	0	0.224	0.015	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0.016	0.1	0.1	0	0	0.021	0.007	0	0.225	0.016	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076	0.017	0.1	0.1	0	0	0.022	0.007	0	0.226	0.017	0.008	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077	0.018	0.1	0.1	0	0	0.023	0.006	0	0.227	0.018	0.008	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049	0.02	0.1	0.1	0	0	0.041	0.008	0	0.228	0.019	0.008	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078	0.019	0.1	0.1	0	0	0.024	0.006	0	0.229	0.019	0.008	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079	0.01	0.1	0.1	0	0	0.013	0.006	0	0.23	0.01	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.011	0.1	0.1	0	0	0.014	0.006	0	0.231	0.011	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081	0.02	0.1	0.1	0	0	0.025	0.006	0	0.232	0.02	0.009	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054	0.012	0.1	0.1	0	0	0.022	0.007	0	0.233	0.012	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055	0.013	0.1	0.1	0	0	0.024	0.007	0	0.234	0.013	0.006	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056	0.014	0.1	0.1	0	0	0.025	0.007	0	0.235	0.014	0.006	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057	0.015	0.1	0.1	0	0	0.026	0.007	0	0.236	0.015	0.006	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058	0.016	0.1	0.1	0	0	0.028	0.007	0	0.237	0.016	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059	0.017	0.1	0.1	0	0	0.029	0.007	0	0.238	0.017	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.01	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.002	0.1	0.05	0	0	0.002	0.01	0.1	0.239	0.014	0	0.006	0	0.014	0.1	0.007	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.018	0.1	0.1	0	0	0.03	0.007	0	0.24	0.018	0.008	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061	0.019	0.1	0.1	0	0	0.031	0.007	0	0.241	0.019	0.008	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0.02	0.1	0.1	0	0	0.032	0.006	0	0.242	0.02	0.008	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063	0.001	0.1	0.1	0	0	0.002	0.008	0	0.243	0.001	0	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0.002	0.1	0.1	0	0	0.003	0.008	0	0.244	0.002	0.001	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065	0.003	0.1	0.1	0	0	0.005	0.008	0	0.245	0.003	0.001	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066	0.004	0.1	0.1	0	0	0.006	0.008	0	0.246	0.004	0.002	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067	0.005	0.1	0.1	0	0	0.007	0.007	0	0.247	0.005	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0.006	0.1	0.1	0	0	0.009	0.007	0	0.248	0.006	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069	0.007	0.1	0.1	0	0	0.01	0.007	0	0.249	0.007	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.01	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0.003	0.1	0.067	0	0	0.004	0.01	0.067	0.25	0.006	0.001	0.006	0	0.033	0.1	0.033	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.008	0.1	0.1	0	0	0.011	0.007	0	0.251	0.008	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071	0.009	0.1	0.1	0	0	0.013	0.007	0	0.252	0.009	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072	0.01	0.1	0.1	0	0	0.014	0.007	0	0.253	0.01	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0.011	0.1	0.1	0	0	0.015	0.007	0	0.254	0.011	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0.012	0.1	0.1	0	0	0.016	0.007	0	0.255	0.012	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0.013	0.1	0.1	0	0	0.017	0.007	0	0.255	0.013	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076	0.014	0.1	0.1	0	0	0.018	0.007	0	0.255	0.014	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077	0.015	0.1	0.1	0	0	0.019	0.006	0	0.255	0.015	0.006	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078	0.016	0.1	0.1	0	0	0.021	0.006	0	0.255	0.016	0.006	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079	0.017	0.1	0.1	0	0	0.022	0.006	0	0.255	0.017	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.01	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052	0.004	0.1	0.075	0	0	0.006	0.01	0.05	0.255	0.003	0.001	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.018	0.1	0.1	0	0	0.022	0.006	0	0.255	0.018	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.001	0.1	0.1	0	0	0.002	0.008	0	0.255	0.001	0	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0.002	0.1	0.1	0	0	0.004	0.008	0	0.255	0.002	0.001	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052	0.003	0.1	0.1	0	0	0.006	0.008	0	0.255	0.003	0.001	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053	0.004	0.1	0.1	0	0	0.008	0.008	0	0.255	0.004	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054	0.005	0.1	0.1	0	0	0.009	0.007	0	0.255	0.005	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055	0.006	0.1	0.1	0	0	0.011	0.007	0	0.255	0.006	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056	0.007	0.1	0.1	0	0	0.012	0.007	0	0.255	0.007	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057	0.008	0.1	0.1	0	0	0.014	0.007	0	0.255	0.008	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058	0.009	0.1	0.1	0	0	0.016	0.007	0	0.255	0.009	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.01	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053	0.005	0.1	0.08	0	0	0.008	0.009	0.04	0.255	0.004	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059	0.01	0.1	0.1	0	0	0.017	0.007	0	0.255	0.01	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.011	0.1	0.1	0	0	0.018	0.007	0	0.255	0.011	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061	0.001	0.1	0.1	0	0	0.002	0.008	0	0.255	0.001	0	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0.002	0.1	0.1	0	0	0.003	0.008	0	0.255	0.002	0.001	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063	0.003	0.1	0.1	0	0	0.005	0.008	0	0.255	0.003	0.001	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0.004	0.1	0.1	0	0	0.006	0.008	0	0.255	0.004	0.002	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065	0.005	0.1	0.1	0	0	0.008	0.008	0	0.255	0.005	0.002	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066	0.006	0.1	0.1	0	0	0.009	0.008	0	0.255	0.006	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067	0.007	0.1	0.1	0	0	0.01	0.007	0	0.255	0.007	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0.008	0.1	0.1	0	0	0.012	0.007	0	0.255	0.008	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.01	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054	0.006	0.1	0.083	0	0	0.009	0.009	0.033	0.255	0.005	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069	0.009	0.1	0.1	0	0	0.013	0.007	0	0.255	0.009	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.01	0.1	0.1	0	0	0.014	0.007	0	0.255	0.01	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071	0.011	0.1	0.1	0	0	0.015	0.007	0	0.255	0.011	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072	0.012	0.1	0.1	0	0	0.017	0.007	0	0.255	0.012	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0.013	0.1	0.1	0	0	0.018	0.007	0	0.255	0.013	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0.019	0.1	0.1	0	0	0.026	0.007	0	0.255	0.019	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0.014	0.1	0.1	0	0	0.019	0.007	0	0.255	0.014	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076	0.012	0.1	0.1	0	0	0.016	0.007	0	0.255	0.012	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077	0.013	0.1	0.1	0	0	0.017	0.006	0	0.255	0.013	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078	0.014	0.1	0.1	0	0	0.018	0.006	0	0.255	0.014	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.01	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055	0.007	0.1	0.086	0	0	0.011	0.009	0.029	0.255	0.006	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079	0.015	0.1	0.1	0	0	0.019	0.006	0	0.255	0.015	0.006	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.016	0.1	0.1	0	0	0.02	0.006	0	0.255	0.016	0.006	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081	0.017	0.1	0.1	0	0	0.021	0.006	0	0.255	0.017	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0.018	0.1	0.1	0	0	0.022	0.006	0	0.255	0.018	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083	0.019	0.1	0.1	0	0	0.023	0.006	0	0.255	0.019	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0.02	0.1	0.1	0	0	0.024	0.006	0	0.255	0.02	0.008	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085	0.02	0.1	0.1	0	0	0.024	0.006	0	0.255	0.02	0.008	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0.001	0.1	0.1	0	0	0.002	0.008	0	0.255	0.001	0	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065	0.002	0.1	0.1	0	0	0.003	0.008	0	0.255	0.002	0.001	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066	0.003	0.1	0.1	0	0	0.005	0.008	0	0.255	0.003	0.001	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.01	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056	0.008	0.1	0.088	0	0	0.012	0.009	0.025	0.255	0.007	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067	0.004	0.1	0.1	0	0	0.006	0.007	0	0.255	0.004	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068	0.005	0.1	0.1	0	0	0.007	0.007	0	0.255	0.005	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069	0.006	0.1	0.1	0	0	0.009	0.007	0	0.255	0.006	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.007	0.1	0.1	0	0	0.01	0.007	0	0.255	0.007	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071	0.008	0.1	0.1	0	0	0.011	0.007	0	0.255	0.008	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072	0.009	0.1	0.1	0	0	0.012	0.007	0	0.255	0.009	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0.01	0.1	0.1	0	0	0.014	0.007	0	0.255	0.01	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0.011	0.1	0.1	0	0	0.015	0.007	0	0.255	0.011	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0.012	0.1	0.1	0	0	0.016	0.007	0	0.255	0.012	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076	0.013	0.1	0.1	0	0	0.017	0.007	0	0.255	0.013	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.01	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057	0.009	0.1	0.089	0	0	0.014	0.009	0.022	0.255	0.008	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077	0.014	0.1	0.1	0	0	0.018	0.006	0	0.255	0.014	0.005	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078	0.015	0.1	0.1	0	0	0.019	0.006	0	0.255	0.015	0.006	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079	0.016	0.1	0.1	0	0	0.02	0.006	0	0.255	0.016	0.006	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.001	0.1	0.1	0	0	0.001	0.008	0	0.255	0.001	0	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081	0.002	0.1	0.1	0	0	0.002	0.007	0	0.255	0.002	0.001	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0.003	0.1	0.1	0	0	0.004	0.007	0	0.255	0.003	0.001	0.007	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083	0.017	0.1	0.1	0	0	0.02	0.007	0	0.255	0.017	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0.018	0.1	0.1	0	0	0.021	0.007	0	0.255	0.018	0.007	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085	0.004	0.1	0.1	0	0	0.005	0.007	0	0.255	0.004	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086	0.005	0.1	0.1	0	0	0.006	0.007	0	0.255	0.005	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.01	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058	0.01	0.1	0.09	0	0	0.016	0.009	0.02	0.255	0.009	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087	0.006	0.1	0.1	0	0	0.007	0.007	0	0.255	0.006	0.002	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088	0.007	0.1	0.1	0	0	0.008	0.007	0	0.255	0.007	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089	0.008	0.1	0.1	0	0	0.009	0.007	0	0.255	0.008	0.003	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.009	0.1	0.1	0	0	0.01	0.007	0	0.255	0.009	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091	0.01	0.1	0.1	0	0	0.011	0.007	0	0.255	0.01	0.004	0.006	0	0	0.1	0.1	0	0																																	
0	0	0.12	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092	0.011	0.1	0.1	0	0	0.012	0.007	0	0.255	0.011	0.004	0.006	0	0	0.1	0.1	0	0																																	
